Kainos Software Limited,"Belfast, Northern Ireland (Headquarters)",http://www.kainos.com,Advanced Consulting Partner,"Kainos provides digital technology solutions from across the globe. We've been delivering award-winning IT services, consulting and software solutions for over 30 years, and employ over 1,400 people, with offices in the UK, Ireland, Netherlands, Poland and the USA. Our solutions are optimised and deployed using the latest portal, mobile and cloud technologies.",AWS Public Sector Partner: Government,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Kainos%20Software%20Limited&id=001E000000UfamJIAR
NTT Communications Corp,"Barcelona, Catalonia (Headquarters)",https://www.gmone.com/,Advanced Consulting Partner,"NTT Communications provides consultancy, architecture, security and cloud services to help enterprises worldwide optimize their information and communications technology (ICT) environments.",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=NTT%20Communications%20Corp&id=001E000000aQnhtIAC
Endava Limited,"London, England (Headquarters)",http://www.endava.com,Advanced Consulting Partner,"Endava is a privately-owned global technology company with over 17 years of experience of working with some of the world’s leading Finance, Insurance, Telecommunications, Media, Technology, and Retail companies. With over 4,600 employees, in 22 locations across North America, Latin America and Europe, we help businesses evolve and transform to meet the needs of today’s and tomorrow’s customers.",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Developer - Associate,AWS Certified DevOps Engineer - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Endava%20Limited&id=001E000000aTk6sIAC
"Far Eastone Telecommunications Co., Ltd.","Taipei, Taipei (Headquarters)",http://www.fetnet.net,Advanced Consulting Partner,,Managed Service Provider,"AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Far%20Eastone%20Telecommunications%20Co.%2C%20Ltd.&id=001E000000aTuALIA0
ProdOps.io,"Tel Aviv, Tel Aviv (Headquarters)",https://www.prodops.io,Advanced Consulting Partner,"We are a collaborative team of experts from different engineering disciplines. We worked with and helped Tier 1 and various Start-Ups in building and deploying scalable, resilient and robust solutions. We build and deploy scalable solutions and consult on best practices to automate infrastructure, improve workflow and seamlessly manage applications in the cloud.",Authorized Commercial Reseller,"AWS Certified DevOps Engineer - Professional,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=ProdOps.io&id=001E000000aUCvpIAG
Locuz Enterprise Solutions Ltd,"Madhapur, Hyderabad, Telangana (Headquarters)",http://www.locuz.com,Advanced Consulting Partner,"Locuz is an IT Infrastructure Solutions and Services Company focused on helping enterprises transform their businesses thru innovative and optimal use of technology. Our strong team of specialists, help address the challenge of deploying & managing complex IT Infrastructure in the face of rapid technological change. The greatest of these changes is the Cloud; and Locuz is uniquely positioned to","AWS Public Sector Partner: Government, Education","AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Locuz%20Enterprise%20Solutions%20Ltd&id=001E000000cJIIrIAO
enterpriseIT Ltd,"Auckland, North Island (Headquarters)",http://www.enterpriseit.co.nz,Advanced Consulting Partner,"EnterpriseIT is an Advanced Consulting Partner. We have highly certified, experienced consultants who are customer experience & value-add focused. Our AWS Cloudification™ process has delivered (Enterprise & Start-Up workload) architecturally designed, migrated, secured, cost optimized Bi-Modal solutions. Our industry respected Architects, DBAs, BI, Big Data & OS consultant who will see you right!",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Developer - Associate,AWS Certified DevOps Engineer - Professional,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=enterpriseIT%20Ltd&id=001E000000d8qQkIAI
Open Systems Specialists,"Auckland, North Island (Headquarters)",https://www.oss-group.co.nz/,Advanced Consulting Partner,"There is a lot to feel proud of at OSS Group. From our 100% Kiwi ownership through to our extensive track record of success since 1996. We’ve been quietly working with a spirit of partnering with many organizations to bring about outcomes that help to work smarter and faster, to reduce risk, and to build business confidence.",Authorized Commercial Reseller,"AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified DevOps Engineer - Professional,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Open%20Systems%20Specialists&id=001E000000dGUHRIA4
Raytheon Company,"Sterling, VA (Headquarters)",http://www.raytheon.com,Advanced Consulting Partner,"MISSION: Customer Success - Raytheon is an authorized APN Consulting Partner in the AWS GovCloud (US) Region providing secure software and systems to public sector and commercial organizations.For more than 90 years, Raytheon has helped enable countless missions by remaining committed to a single one: customer success. We deliver innovative solutions across Sensing, Effects, C3I, Mission Suppor",AWS Public Sector Partner: Government,"AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional","United States Air Force (USAF) Network-Centric Solutions-2 (NETCENTS-2),NIH NITAAC CIO-SP3,General Services Administration (GSA) Alliant,United States Army ITES-3S","Database & Data Warehouse,Dev & Test,High Performance Computing (HPC),Storage (Backup, Recovery & Asset Storag,Big Data, Analytics, Batch Processing &","Government, Education & Public Services","Government,Enterprise","Apache,Hadoop,JBOSS,Linux,Microsoft .NET,Microsoft SharePoint,Microsoft SQL,MySql,Oracle DB,Oracle Middleware,PHP,Ruby,System Management","Cloud Migration Services,Custom Application Development,Strategic / IT Consulting,Systems Integration,Training","Application Development,Application Stacks,Network Infrastructure",https://aws.amazon.com/partners/find/partnerdetails/?n=Raytheon%20Company&id=001E000000dIINlIAO
Dantech Corporation Inc,"Washington DC, DC (Headquarters)",https://dantechcorp.com/amazon,Advanced Consulting Partner,"Dantech offers a vast array of services, solutions, and skills for long term initiatives, short term projects, and support/operations tasks. We welcome an opportunity to discuss how AWS Cloud offerings may extend your innovation, operations, performance, resiliency, and recovery capabilities while lowering manual intervention, risk, and cost.",AWS Public Sector Partner: Government,"AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified Solutions Architect - Professional,AWS Certified Developer - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Dantech%20Corporation%20Inc&id=001E000000e0qNGIAY
Nitor Creations,"Helsinki, FIN (Headquarters)",http://www.nitor.com,Advanced Consulting Partner,"Our Specialities: Solution Architecture, Software Development, Agile and Lean Methods, Continuous Integration, Solution Concept Design, User Experience Design, DevOps, Digital Business, Integration Architecture, Analytics Solutions, Mobile Development, Customer Experience","AWS Public Sector Partner: Government, Education","AWS Certified Solutions Architect - Associate,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Nitor%20Creations&id=001E000000e14Z6IAI
Haylix Pty Limited,"Melbourne, Victoria (Headquarters)",http://www.haylix.com,Advanced Consulting Partner,"Cloud engineering solutions (IaaS and PaaS) on AWS Cloud environment setup, including CDN, F5 and domain controller configuration and management CI/CD Pipeline development for complex environments with zero downtime deployments System architecture design optimising performance, stability and security Full-service 24/7 Service Centre operating to strict SLAs Cloud migration consulting",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Professional,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Haylix%20Pty%20Limited&id=001E000000e2FLYIA2
Sunny Cloud,"Minato-ku, Tokyo (Headquarters)",http://www.sunnycloud.jp/,Advanced Consulting Partner,"IDS Co,LTD., under the name of Sunny Cloud, focuses on helping customers' business with Amazon Web Services(AWS), Sunny Cloud Tech team has extensive experience in development of cloud-based infrastructure, web application implementation and systems-management. We currently specialize in billing-proxy, system-integration and BCP/DR services with AWS, Our services support customers to use AW",Authorized Commercial Reseller,"AWS Certified Solutions Architect - Professional,AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Associate,AWS Certified DevOps Engineer - Professional",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=Sunny%20Cloud&id=001E000000ekUsdIAE
reinteractive pty ltd,"North Sydney, New South Wales (Headquarters)",https://reinteractive.com/,Advanced Consulting Partner,"reinteractive are a full stack development and operations management company. We design and create custom-built applications from the ground up, specialising in Ruby on Rails. Complex, large scale, web & mobile. We provide fully managed hosting with OpsCare, our Operations as a Service platform. We monitor & scale client’s RoR application 24/7, keeping our clients up-to-date & secure.",Authorized Commercial Reseller,"AWS Certified Sysops Administrator - Associate,AWS Certified Solutions Architect - Professional,AWS Certified DevOps Engineer - Professional,AWS Certified Developer - Associate,AWS Certified Solutions Architect - Associate",,,,,,,,https://aws.amazon.com/partners/find/partnerdetails/?n=reinteractive%20pty%20ltd&id=001E000000fgGaUIAU
